Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),wind direction at 100m (deg),air pressure at 100m (Pa),air temperature at 100m (C)
2012,4,1,17,30,7.91,45.24,97340,8.77
2012,4,1,18,30,8.27,26.310000000000002,97400,7.0600000000000005
2012,4,1,19,30,7.63,34.36,97450,7.15
2012,4,1,20,30,7.1000000000000005,27.66,97470,6.5
2012,4,1,21,30,8.98,45.85,97490,7.72
2012,4,1,22,30,12.88,59.89,97540,10.69
2012,4,1,23,30,15.52,60.43,97580,9.44
2012,4,2,0,30,14.67,72,97650,9.78
2012,4,2,1,30,14.4,78.42,97720,8.76
2012,4,2,2,30,13.8,87.96000000000001,97750,8.53
2012,4,2,3,30,11.23,93.38,97750,8.18
2012,4,2,4,30,12.25,105.38,97800,8.67
2012,4,2,5,30,11.57,106.78,97910,8.16
2012,4,2,6,30,11.89,108.77,98030,7.62
2012,4,2,7,30,10.17,110.82000000000001,98110,7.11
2012,4,2,8,30,9.51,113.7,98140,7.01
2012,4,2,9,30,8.94,111.32000000000001,98170,7.69
2012,4,2,10,30,9.5,107.88,98190,8.870000000000001
2012,4,2,11,30,10.56,110.55,98160,10.47
2012,4,2,12,30,10.6,105.96000000000001,98110,11.71
2012,4,2,13,30,10.5,103.03,98060,12.84
2012,4,2,14,30,10.44,100.29,98040,13.84
2012,4,2,15,30,11.55,101.7,98030,14.68
2012,4,2,16,30,12.18,107.09,97960,15.63
2012,4,2,17,30,12.59,117.31,97950,16.4
2012,4,2,18,30,13.83,124.67,97950,16.32
2012,4,2,19,30,13.96,126.05,97980,15.5
2012,4,2,20,30,13.790000000000001,128.14000000000001,98030,14.31
2012,4,2,21,30,13.52,127.02,98060,13.13
2012,4,2,22,30,14.16,128.28,98090,10.86
2012,4,2,23,30,14.11,133.53,98060,9.35
2012,4,3,0,30,13.870000000000001,136.95000000000002,97990,8.790000000000001
2012,4,3,1,30,12.27,143.43,97970,8.870000000000001
2012,4,3,2,30,10.200000000000001,150.42000000000002,97980,9.27
2012,4,3,3,30,9.41,149.91,97940,9.5
2012,4,3,4,30,9.63,154.34,97950,9.53
2012,4,3,5,30,9.9,160.85,97880,9.76
2012,4,3,6,30,7.390000000000001,166.4,97940,9.76
2012,4,3,7,30,5.0600000000000005,170.17000000000002,97910,9.950000000000001
2012,4,3,8,30,3.23,204.41,97910,12.42
2012,4,3,9,30,0.49,223.47,97930,14.25
2012,4,3,10,30,4.3,35.29,97960,11.48
2012,4,3,11,30,6.01,86.81,97890,10.72
2012,4,3,12,30,5.5,102.94,97800,10.76
2012,4,3,13,30,2.14,84.46000000000001,97730,11.59
2012,4,3,14,30,5.6000000000000005,352.90000000000003,97770,12.73
2012,4,3,15,30,10.83,352.38,97810,11.41
2012,4,3,16,30,14.61,353.18,97820,8.58
2012,4,3,17,30,15.99,357.93,97890,5.87
2012,4,3,18,30,14.63,1.6500000000000001,97960,5.04
2012,4,3,19,30,13.57,8.58,98000,4.71
2012,4,3,20,30,11.47,19.61,98090,4.8100000000000005
2012,4,3,21,30,12.950000000000001,19.3,98150,4.88
2012,4,3,22,30,12.58,30.14,98200,5.29
2012,4,3,23,30,11.03,39.33,98260,5.74
2012,4,4,0,30,11.56,38.72,98260,5.65
2012,4,4,1,30,12.57,36.92,98220,5.38
2012,4,4,2,30,13.82,32.62,98130,5.09
2012,4,4,3,30,12.74,37.63,98120,4.83
2012,4,4,4,30,10.22,47.49,98160,4.62
2012,4,4,5,30,9.93,53.97,98250,4.8
2012,4,4,6,30,9.63,59.88,98350,4.71
2012,4,4,7,30,9.15,64.49,98370,4.59
2012,4,4,8,30,8.22,59.050000000000004,98390,4.5200000000000005
2012,4,4,9,30,7.38,51.160000000000004,98390,4.49
2012,4,4,10,30,6.0200000000000005,45.63,98420,4.48
2012,4,4,11,30,6.5200000000000005,26.02,98380,4.42
2012,4,4,12,30,7.88,20.53,98280,4.3
2012,4,4,13,30,9.540000000000001,16.51,98230,4.36
2012,4,4,14,30,9.58,17.34,98180,4.72
2012,4,4,15,30,10.370000000000001,18.77,98130,5.3100000000000005
2012,4,4,16,30,11.98,18.490000000000002,98080,5.37
2012,4,4,17,30,12.66,22.35,98120,5.5
2012,4,4,18,30,13.17,25.05,98150,5.4
2012,4,4,19,30,14.14,29.69,98120,5.38
2012,4,4,20,30,14.9,34.7,98110,5.66
2012,4,4,21,30,15.01,43.88,98180,6.09
2012,4,4,22,30,14.88,50.120000000000005,98240,6.08
2012,4,4,23,30,14.82,54.67,98230,5.55
2012,4,5,0,30,13.290000000000001,54.26,98240,5.18
2012,4,5,1,30,11.98,58.06,98250,5.3100000000000005
2012,4,5,2,30,11.290000000000001,68.12,98250,5.29
2012,4,5,3,30,11.39,82,98260,4.98
2012,4,5,4,30,12.02,83,98310,4.72
2012,4,5,5,30,11.61,80.79,98400,4.58
2012,4,5,6,30,11.07,79.64,98500,4.24
2012,4,5,7,30,9.91,80.66,98590,3.83
2012,4,5,8,30,8.58,74.54,98630,3.58
2012,4,5,9,30,7.890000000000001,61.32,98660,3.5300000000000002
2012,4,5,10,30,8.82,48.49,98660,3.42
2012,4,5,11,30,9.56,42.53,98680,3.5300000000000002
2012,4,5,12,30,10.35,36.49,98670,3.65
2012,4,5,13,30,10.46,29.26,98650,3.5500000000000003
2012,4,5,14,30,10.81,21.16,98630,3.35
2012,4,5,15,30,10.99,18.34,98610,3.22
2012,4,5,16,30,11.51,17.240000000000002,98620,3.17
2012,4,5,17,30,12.31,17.8,98640,2.98
2012,4,5,18,30,12.91,18.71,98700,3.02
2012,4,5,19,30,13.14,20.19,98740,3.18
2012,4,5,20,30,12.71,23.69,98790,3.48
2012,4,5,21,30,11.290000000000001,30.39,98840,4
2012,4,5,22,30,8.950000000000001,64.59,98890,4.86
2012,4,5,23,30,9.31,93.72,98960,4.42
2012,4,6,0,30,9.870000000000001,89.13,99020,3.79
2012,4,6,1,30,9.370000000000001,82.81,99060,3.43
2012,4,6,2,30,8.86,74.12,99100,3.16
2012,4,6,3,30,8.38,73.12,99120,2.84
2012,4,6,4,30,8.38,71.59,99180,2.61
2012,4,6,5,30,8.84,73.88,99270,2.5300000000000002
2012,4,6,6,30,8.82,75.53,99340,2.56
2012,4,6,7,30,8.290000000000001,78.44,99410,2.66
2012,4,6,8,30,7.44,81.35000000000001,99430,2.74
2012,4,6,9,30,6.45,83.19,99450,2.87
2012,4,6,10,30,5.54,80.74,99440,2.95
2012,4,6,11,30,5.05,71.9,99450,3.08
2012,4,6,12,30,5.2,58.88,99370,3.22
2012,4,6,13,30,5.5200000000000005,47.410000000000004,99320,3.43
2012,4,6,14,30,5.58,35.660000000000004,99280,3.56
2012,4,6,15,30,5.54,30.52,99210,3.72
2012,4,6,16,30,5.28,26.35,99150,3.9
2012,4,6,17,30,4.8,24.23,99140,4.12
2012,4,6,18,30,4.5200000000000005,27.82,99150,4.29
2012,4,6,19,30,4.67,39.92,99190,4.48
2012,4,6,20,30,4.71,64.95,99190,4.75
2012,4,6,21,30,4.65,79.61,99200,4.95
2012,4,6,22,30,4.75,98.92,99190,5.29
2012,4,6,23,30,5.69,105.54,99170,5.61
2012,4,7,0,30,7.0600000000000005,113.98,99160,6.32
2012,4,7,1,30,6.44,133.2,99190,6.65
2012,4,7,2,30,6.28,141.46,99200,7.05
2012,4,7,3,30,6.53,151.46,99230,6.54
2012,4,7,4,30,6.4,165.23,99270,6.07
2012,4,7,5,30,6.63,166.1,99320,5.8500000000000005
2012,4,7,6,30,7.16,161.18,99320,5.74
2012,4,7,7,30,7.61,158.63,99350,5.46
2012,4,7,8,30,7.62,156.78,99330,5.98
2012,4,7,9,30,7.78,152.53,99300,6.5
2012,4,7,10,30,8.63,141.48,99260,7.97
2012,4,7,11,30,8.76,135.28,99190,9.65
2012,4,7,12,30,9.14,130.59,99090,10.91
2012,4,7,13,30,9.450000000000001,126.8,99020,12.120000000000001
2012,4,7,14,30,9.46,125.68,98940,12.94
2012,4,7,15,30,9.040000000000001,128.84,98860,13.47
2012,4,7,16,30,8.82,135.03,98770,13.75
2012,4,7,17,30,7.16,157.38,98760,13.69
2012,4,7,18,30,10.75,214.46,98810,14.52
2012,4,7,19,30,5.5600000000000005,207.43,98760,14.42
2012,4,7,20,30,5.62,205.51,98770,14.13
2012,4,7,21,30,5.9,224.5,98770,13.81
2012,4,7,22,30,8.91,288.34000000000003,98790,11.790000000000001
2012,4,7,23,30,8.11,290.53000000000003,98800,10.57
2012,4,8,0,30,10.13,297.5,98810,10.21
2012,4,8,1,30,12.23,303.33,98850,9.64
2012,4,8,2,30,13.48,323.2,98890,9.03
2012,4,8,3,30,13.34,327.44,98950,8.48
2012,4,8,4,30,10.68,322.66,98970,7.92
2012,4,8,5,30,10.61,312.97,99010,7.45
2012,4,8,6,30,11.35,317.5,99090,7.42
2012,4,8,7,30,9.370000000000001,319.79,99130,8.53
2012,4,8,8,30,8.69,323.62,99100,9.44
2012,4,8,9,30,8.76,333.95,99120,10.15
2012,4,8,10,30,8.370000000000001,333.27,99110,11.200000000000001
2012,4,8,11,30,8.63,310.76,99080,12.540000000000001
2012,4,8,12,30,9.06,303.24,98980,13.38
2012,4,8,13,30,8.39,303.15000000000003,98880,13.93
2012,4,8,14,30,8.1,300.55,98790,14.42
2012,4,8,15,30,9.53,297.03000000000003,98710,14.700000000000001
2012,4,8,16,30,10.13,286.66,98650,14.86
2012,4,8,17,30,10.05,278.18,98600,15.09
2012,4,8,18,30,9.83,286.74,98640,14.88
2012,4,8,19,30,15.540000000000001,355.40000000000003,98680,10.11
2012,4,8,20,30,7.92,2.7800000000000002,98660,10.16
2012,4,8,21,30,1.81,339.8,98640,10.19
2012,4,8,22,30,1.67,191.35,98580,10.75
2012,4,8,23,30,1.8,168.17000000000002,98580,9.85
2012,4,9,0,30,1.78,222.72,98540,9.38
2012,4,9,1,30,3.33,197.96,98450,7.75
2012,4,9,2,30,5.7700000000000005,199.27,98330,7.71
2012,4,9,3,30,7.46,224.11,98270,8.31
2012,4,9,4,30,4.66,244.63,98220,8.75
2012,4,9,5,30,6.890000000000001,252.04,98230,9.13
2012,4,9,6,30,7.4,265.62,98290,8.91
2012,4,9,7,30,8.56,300.67,98270,10.120000000000001
2012,4,9,8,30,7.48,310.68,98290,10.64
2012,4,9,9,30,8.51,305.26,98300,11.82
2012,4,9,10,30,11.66,294.85,98250,12.3
2012,4,9,11,30,14.040000000000001,292.98,98210,12.57
2012,4,9,12,30,14.77,290.40000000000003,98180,12.290000000000001
2012,4,9,13,30,15.030000000000001,292.04,98150,12.07
2012,4,9,14,30,15.01,294.78000000000003,98150,11.790000000000001
2012,4,9,15,30,14.49,298.78000000000003,98130,11.35
2012,4,9,16,30,13.55,302.06,98140,10.88
2012,4,9,17,30,13.36,303.49,98160,10.17
2012,4,9,18,30,12.290000000000001,310.26,98210,9.07
2012,4,9,19,30,10.65,314.08,98270,8.11
2012,4,9,20,30,11.06,319.1,98320,7.17
2012,4,9,21,30,10.49,325.52,98340,6.25
2012,4,9,22,30,11.19,335.51,98390,4.92
2012,4,9,23,30,10.42,334.06,98410,4.1
2012,4,10,0,30,9.41,327.05,98400,3.41
2012,4,10,1,30,9.27,324.52,98410,2.67
2012,4,10,2,30,8.85,322.16,98410,1.9100000000000001
2012,4,10,3,30,8.97,321.61,98400,1.3
2012,4,10,4,30,9.22,324.24,98410,0.8
2012,4,10,5,30,9.290000000000001,320.31,98450,0.33
2012,4,10,6,30,9.19,319.68,98500,0.07
2012,4,10,7,30,9.66,323.23,98530,0.35000000000000003
2012,4,10,8,30,9.450000000000001,326.67,98530,0.9500000000000001
2012,4,10,9,30,9.25,333.97,98570,1.32
2012,4,10,10,30,8.91,339.63,98560,1.8800000000000001
2012,4,10,11,30,9.06,330.25,98540,2.84
2012,4,10,12,30,9.48,334.28000000000003,98500,3.42
2012,4,10,13,30,9.51,330.47,98490,4.12
2012,4,10,14,30,9.950000000000001,330.56,98490,4.55
2012,4,10,15,30,9.91,335.69,98500,4.74
2012,4,10,16,30,9.57,341.02,98510,4.75
2012,4,10,17,30,5.8100000000000005,22.91,98520,3.56
2012,4,10,18,30,5.79,13.1,98580,3.48
2012,4,10,19,30,4.42,344.76,98600,3.84
2012,4,10,20,30,8.1,334.26,98640,4.2
2012,4,10,21,30,8.16,328.57,98680,3.91
2012,4,10,22,30,8.58,326.49,98700,3.38
2012,4,10,23,30,10.200000000000001,334.61,98700,3.16
2012,4,11,0,30,11.27,346.23,98710,2.87
2012,4,11,1,30,10.1,346.1,98740,2.96
2012,4,11,2,30,9.41,340.47,98770,2.47
2012,4,11,3,30,8.98,337.07,98810,1.96
2012,4,11,4,30,8.620000000000001,333.34000000000003,98890,1.49
2012,4,11,5,30,7.83,329,98940,1.01
2012,4,11,6,30,7.6000000000000005,332.2,99030,0.99
2012,4,11,7,30,8.35,344,99110,1.31
2012,4,11,8,30,8.1,351.90000000000003,99180,2.06
2012,4,11,9,30,8.76,353.03000000000003,99240,2.94
2012,4,11,10,30,8.19,3.7800000000000002,99260,3.52
2012,4,11,11,30,8.14,11.15,99260,3.7
2012,4,11,12,30,7.43,17.59,99260,3.65
2012,4,11,13,30,6.58,23.17,99250,3.68
2012,4,11,14,30,5.75,28.82,99270,3.65
2012,4,11,15,30,5.2700000000000005,28.810000000000002,99260,3.7
2012,4,11,16,30,4.64,28.01,99230,3.7800000000000002
2012,4,11,17,30,4.42,21.43,99210,3.91
2012,4,11,18,30,4.16,13.43,99210,4.05
2012,4,11,19,30,3.68,5.47,99210,4.12
2012,4,11,20,30,2.98,4.66,99200,4.17
2012,4,11,21,30,2.65,13.120000000000001,99190,4.17
2012,4,11,22,30,2.38,16.32,99200,4.15
2012,4,11,23,30,1.6600000000000001,21.02,99200,4.11
2012,4,12,0,30,1.29,36.42,99170,4.03
2012,4,12,1,30,0.88,15.790000000000001,99150,3.94
2012,4,12,2,30,0.46,15.16,99170,3.75
2012,4,12,3,30,0.54,345.66,99160,3.7600000000000002
2012,4,12,4,30,0.6900000000000001,305.39,99200,3.7
2012,4,12,5,30,0.81,278.83,99230,3.58
2012,4,12,6,30,1.03,272.63,99280,3.6
2012,4,12,7,30,0.56,259.9,99300,3.83
2012,4,12,8,30,1.19,104.43,99300,4.36
2012,4,12,9,30,2.2800000000000002,93.32000000000001,99280,4.49
2012,4,12,10,30,3.08,107.14,99250,4.29
2012,4,12,11,30,3.58,117.67,99200,4.47
2012,4,12,12,30,3.37,108.57000000000001,99110,4.78
2012,4,12,13,30,3.15,91.89,99040,5.22
2012,4,12,14,30,3.6,68.76,98970,5.92
2012,4,12,15,30,4.99,59.25,98930,6.61
2012,4,12,16,30,6.73,59.76,98920,6.98
2012,4,12,17,30,7.17,63.95,98930,7.48
2012,4,12,18,30,6.82,70.81,98930,7.640000000000001
2012,4,12,19,30,6.7,74.82000000000001,98930,7.88
2012,4,12,20,30,6.4,82.61,98980,7.59
2012,4,12,21,30,5.8500000000000005,94.83,99000,7.11
2012,4,12,22,30,5.45,105.31,99010,7.16
2012,4,12,23,30,5.66,108.17,99010,7.19
2012,4,13,0,30,5.8,109.02,99020,7.17
2012,4,13,1,30,6.640000000000001,103.83,98990,7.19
2012,4,13,2,30,6.92,117.36,99030,7.05
2012,4,13,3,30,7.68,116,99010,7.21
2012,4,13,4,30,8.44,118.73,99030,6.96
2012,4,13,5,30,9.07,137.01,99050,7.15
2012,4,13,6,30,9.52,138.83,98960,6.9
2012,4,13,7,30,10.38,143.38,98850,7
2012,4,13,8,30,9.72,166.44,99030,7.87
2012,4,13,9,30,7.72,156.75,99070,9.77
2012,4,13,10,30,9.34,141.55,99030,10.120000000000001
2012,4,13,11,30,9.65,129.81,98920,10.870000000000001
2012,4,13,12,30,10.06,128.56,98860,11.72
2012,4,13,13,30,10.53,127.47,98750,12.68
2012,4,13,14,30,9,144.48,98670,13.17
2012,4,13,15,30,9.49,157.38,98600,14.48
2012,4,13,16,30,8.17,176.56,98540,14.85
2012,4,13,17,30,8.14,181.74,98500,15.030000000000001
2012,4,13,18,30,10.33,173.88,98450,14.34
2012,4,13,19,30,11.07,172.36,98420,13.96
2012,4,13,20,30,11.71,174.69,98340,13.3
2012,4,13,21,30,12.27,196.78,98470,12.290000000000001
2012,4,13,22,30,9.47,199.27,98450,11.74
2012,4,13,23,30,9.76,192.68,98370,11.85
2012,4,14,0,30,9.44,198.73000000000002,98350,11.81
2012,4,14,1,30,10.39,197.91,98340,11.69
2012,4,14,2,30,10.26,198.39000000000001,98290,10.51
2012,4,14,3,30,8.120000000000001,211.49,98270,9.36
2012,4,14,4,30,7.73,215.08,98240,9.68
2012,4,14,5,30,7.41,207.53,98230,9.64
2012,4,14,6,30,7.65,211.75,98190,9.66
2012,4,14,7,30,6.0600000000000005,209.76,98190,10.18
2012,4,14,8,30,5.1000000000000005,226.98000000000002,98160,11.17
2012,4,14,9,30,6.78,202.61,98160,11.700000000000001
2012,4,14,10,30,5.1000000000000005,194.20000000000002,98100,12.8
2012,4,14,11,30,5.67,205.46,98060,12.950000000000001
2012,4,14,12,30,5.46,219.23000000000002,98000,13.15
2012,4,14,13,30,4.44,224.77,97920,13.96
2012,4,14,14,30,3.83,222.25,97850,15.05
2012,4,14,15,30,5.04,212.61,97840,16.080000000000002
2012,4,14,16,30,5.97,217.79,97830,16.55
2012,4,14,17,30,5.73,212.49,97800,15.85
2012,4,14,18,30,5.41,209.63,97770,15.17
2012,4,14,19,30,5,194.3,97790,14.65
2012,4,14,20,30,6.01,204.56,97860,14.58
2012,4,14,21,30,3.04,203.23000000000002,97800,14.74
2012,4,14,22,30,5.3500000000000005,158.56,97760,14.39
2012,4,14,23,30,6.98,162.62,97650,14.65
2012,4,15,0,30,10.47,158.38,97560,14.17
2012,4,15,1,30,17.35,177.31,97320,15.68
2012,4,15,2,30,9.16,181.65,97250,15.290000000000001
2012,4,15,3,30,15.02,199.96,97200,17.25
2012,4,15,4,30,18.6,208.88,97160,17.37
2012,4,15,5,30,18.23,212.8,97280,17
2012,4,15,6,30,17.86,215.83,97320,17.38
2012,4,15,7,30,16.73,222.79,97310,18.47
2012,4,15,8,30,14.92,226.49,97340,19.740000000000002
2012,4,15,9,30,15.02,225.91,97420,19.81
2012,4,15,10,30,11.18,222.77,97410,18.25
2012,4,15,11,30,15.13,222.29,97390,21.37
2012,4,15,12,30,13.86,214.25,97400,21.23
2012,4,15,13,30,10.86,206.47,97370,22.97
2012,4,15,14,30,12.040000000000001,206.65,97270,24.44
2012,4,15,15,30,12.94,203.29,97250,24.650000000000002
2012,4,15,16,30,13.39,197.8,97210,24.73
2012,4,15,17,30,15.96,185.15,97050,23.97
2012,4,15,18,30,17.23,192.92000000000002,97110,23.26
2012,4,15,19,30,18.94,183.18,97000,22.51
2012,4,15,20,30,19.28,192.09,97090,20.96
2012,4,15,21,30,20.77,202.20000000000002,97190,18.59
2012,4,15,22,30,16.72,197.25,97080,16.6
2012,4,15,23,30,19.96,194.67000000000002,96910,17.31
2012,4,16,0,30,20.21,201.18,96800,17.01
2012,4,16,1,30,19.1,204,96810,17.26
2012,4,16,2,30,18.34,219.12,96820,17.36
2012,4,16,3,30,18.34,218.68,96820,16.45
2012,4,16,4,30,19,223.81,96840,15.39
2012,4,16,5,30,18.63,229.19,96890,13.790000000000001
2012,4,16,6,30,16.87,231.20000000000002,96920,12.63
2012,4,16,7,30,20.54,232.32,96970,11.38
2012,4,16,8,30,20.27,234.26,97050,10.76
2012,4,16,9,30,19.21,237.89000000000001,97170,10.15
2012,4,16,10,30,17.73,243.52,97280,9.85
2012,4,16,11,30,20.31,252.54,97460,9.52
2012,4,16,12,30,21.080000000000002,256.06,97620,8.83
2012,4,16,13,30,20.75,262.95,97780,8.8
2012,4,16,14,30,19.37,274.14,97950,9.290000000000001
2012,4,16,15,30,17.22,278.7,98110,10.08
2012,4,16,16,30,15.870000000000001,281.03000000000003,98280,10.46
2012,4,16,17,30,13.57,284.54,98440,10.46
2012,4,16,18,30,11.19,290.23,98590,10.22
2012,4,16,19,30,10.58,296.18,98700,9.64
2012,4,16,20,30,9.3,305.96,98820,8.99
2012,4,16,21,30,7.69,319.56,98930,8.11
2012,4,16,22,30,6.15,334.58,98990,6.87
2012,4,16,23,30,5.05,335.74,99030,6.25
2012,4,17,0,30,4.39,339.27,99090,5.8500000000000005
2012,4,17,1,30,3.5,349.37,99130,5.11
2012,4,17,2,30,3.5100000000000002,353.61,99170,4.82
2012,4,17,3,30,4.0200000000000005,20.86,99240,4.32
2012,4,17,4,30,4.22,16.23,99330,3.99
2012,4,17,5,30,4.93,14.11,99400,3.65
2012,4,17,6,30,4.9,26.51,99500,3.2600000000000002
2012,4,17,7,30,4.49,37.300000000000004,99580,2.95
2012,4,17,8,30,4.5200000000000005,35.52,99610,2.59
2012,4,17,9,30,4.09,36.14,99650,2.46
2012,4,17,10,30,3.84,52.4,99670,2.37
2012,4,17,11,30,4.45,67.12,99660,2.69
2012,4,17,12,30,4.46,80.05,99620,2.89
2012,4,17,13,30,3.85,72.9,99560,3.04
2012,4,17,14,30,3.85,63.07,99520,3.2
2012,4,17,15,30,4.29,59.17,99470,3.47
2012,4,17,16,30,4.21,64.94,99430,3.85
2012,4,17,17,30,3.86,65.37,99390,4.29
2012,4,17,18,30,3.75,79.44,99350,4.73
2012,4,17,19,30,4.3500000000000005,98.03,99340,5.19
2012,4,17,20,30,5.98,103.43,99310,5.48
2012,4,17,21,30,5.65,108.09,99320,5.36
2012,4,17,22,30,4.99,110.8,99340,5.99
2012,4,17,23,30,5.37,114.62,99340,6.43
2012,4,18,0,30,6.01,124.41,99290,6.72
2012,4,18,1,30,6.49,129.79,99240,7.0600000000000005
2012,4,18,2,30,7.59,134.56,99200,7.49
2012,4,18,3,30,9.950000000000001,142.1,99140,7.5
2012,4,18,4,30,10.72,146.67000000000002,99020,6.97
2012,4,18,5,30,11.47,156.98,99040,6.8
2012,4,18,6,30,10.52,171.24,99000,6.68
2012,4,18,7,30,7.92,188.21,98990,8.540000000000001
2012,4,18,8,30,7.84,187.24,98930,10.370000000000001
2012,4,18,9,30,8.61,181.57,98840,12.24
2012,4,18,10,30,9.040000000000001,188.21,98750,14.27
2012,4,18,11,30,9.9,200.63,98620,16.43
2012,4,18,12,30,11.11,208.32,98480,17.76
2012,4,18,13,30,12.05,208.18,98340,18.63
2012,4,18,14,30,12.76,212.22,98210,19.59
2012,4,18,15,30,12.86,225.09,98150,20.23
2012,4,18,16,30,10.5,236.71,98160,20.34
2012,4,18,17,30,7.2700000000000005,241.72,98170,19.12
2012,4,18,18,30,6,235.46,98180,17.150000000000002
2012,4,18,19,30,3.3000000000000003,252.5,98160,17.53
2012,4,18,20,30,3.04,293.59000000000003,98170,15.49
2012,4,18,21,30,7.25,245.8,98240,15.01
2012,4,18,22,30,4.3500000000000005,230.8,98210,14.75
2012,4,18,23,30,5.05,264.02,98250,14.63
2012,4,19,0,30,8.01,260.96,98260,14.26
2012,4,19,1,30,9.68,253.9,98200,14.72
2012,4,19,2,30,6.2700000000000005,250.62,98190,14.15
2012,4,19,3,30,5.5200000000000005,248.3,98170,14.31
2012,4,19,4,30,3.96,323.79,98190,12.75
2012,4,19,5,30,6.3,357.17,98260,7.62
2012,4,19,6,30,5.26,356.67,98320,7.12
2012,4,19,7,30,6.38,9.21,98330,6.640000000000001
2012,4,19,8,30,7.890000000000001,21.19,98340,6.74
2012,4,19,9,30,7.91,29.39,98340,6.82
2012,4,19,10,30,6.24,42.67,98300,6.49
2012,4,19,11,30,5.59,44.97,98240,6.5
2012,4,19,12,30,5.5600000000000005,39.06,98120,6.5200000000000005
2012,4,19,13,30,6.4,27.59,98010,6.66
2012,4,19,14,30,6.44,14.040000000000001,97930,6.890000000000001
2012,4,19,15,30,6.54,6.93,97860,7.73
2012,4,19,16,30,7.42,7.17,97770,7.640000000000001
2012,4,19,17,30,5.76,47.31,97690,7.65
2012,4,19,18,30,4.03,93.37,97630,9.03
2012,4,19,19,30,5.3,145.83,97510,10.790000000000001
2012,4,19,20,30,8.78,168.39000000000001,97440,15.19
2012,4,19,21,30,11.78,185.42000000000002,97410,18.46
2012,4,19,22,30,15.4,193.28,97340,18.18
2012,4,19,23,30,15.43,194.01,97250,17.56
2012,4,20,0,30,16.01,198.31,97160,17.05
2012,4,20,1,30,15.52,204.33,97140,16.48
2012,4,20,2,30,13.040000000000001,216.57,97150,15.860000000000001
2012,4,20,3,30,12.02,221.99,97110,15.17
2012,4,20,4,30,10.9,225.01,97080,13.06
2012,4,20,5,30,10.57,307.25,97180,11.09
2012,4,20,6,30,13.39,342.29,97300,4.47
2012,4,20,7,30,11.64,345.46,97420,3.69
2012,4,20,8,30,10.97,343.61,97530,3.63
2012,4,20,9,30,11.16,345.53000000000003,97600,3.93
2012,4,20,10,30,14.3,348.17,97650,4.3500000000000005
2012,4,20,11,30,16.03,346.81,97760,4.48
2012,4,20,12,30,17.03,350.46,97860,4.15
2012,4,20,13,30,16.13,349.21,97950,4.01
2012,4,20,14,30,17.52,356.23,97990,4.16
2012,4,20,15,30,16.26,0.01,98040,4.3100000000000005
2012,4,20,16,30,17.11,3.97,98060,4.3
2012,4,20,17,30,16.35,6.6000000000000005,98090,4.4
2012,4,20,18,30,16.580000000000002,10.43,98150,4.55
2012,4,20,19,30,16.22,10.55,98240,4.59
2012,4,20,20,30,15.41,13.06,98310,4.5200000000000005
2012,4,20,21,30,14.69,15.84,98330,4.41
2012,4,20,22,30,14.06,18.650000000000002,98310,4.28
2012,4,20,23,30,12.99,20.43,98340,4.18
2012,4,21,0,30,11.370000000000001,25.060000000000002,98360,4.11
2012,4,21,1,30,10.21,27.04,98380,4.04
2012,4,21,2,30,9.540000000000001,33.46,98340,3.68
2012,4,21,3,30,9.22,33.54,98340,3.74
2012,4,21,4,30,9.25,31.6,98350,3.46
2012,4,21,5,30,9.08,33.160000000000004,98420,3.3000000000000003
2012,4,21,6,30,8.86,33.49,98490,3.14
2012,4,21,7,30,8.35,31.34,98550,2.97
2012,4,21,8,30,7.140000000000001,31.19,98530,2.87
2012,4,21,9,30,7.41,25.3,98550,2.96
2012,4,21,10,30,7.69,23.09,98550,2.72
2012,4,21,11,30,7.61,19.95,98570,2.58
2012,4,21,12,30,7.41,24.8,98470,2.58
2012,4,21,13,30,7.51,22.78,98440,2.72
2012,4,21,14,30,7.25,15.870000000000001,98420,2.92
2012,4,21,15,30,7.05,13.56,98390,3.23
2012,4,21,16,30,6.91,13,98390,3.52
2012,4,21,17,30,7.5600000000000005,15.77,98360,3.83
2012,4,21,18,30,7.53,16.4,98390,4.12
2012,4,21,19,30,7.53,18.11,98420,4.32
2012,4,21,20,30,7.47,19.080000000000002,98420,4.51
2012,4,21,21,30,7.1000000000000005,14.69,98430,4.75
2012,4,21,22,30,7.28,15.68,98400,4.88
2012,4,21,23,30,7.75,24.79,98360,5.18
2012,4,22,0,30,9.44,99.56,98320,6
2012,4,22,1,30,10.21,91.77,98300,4.71
2012,4,22,2,30,10.71,88.66,98310,4.03
2012,4,22,3,30,10.61,86.29,98350,3.5300000000000002
2012,4,22,4,30,9.74,83.16,98390,3.3200000000000003
2012,4,22,5,30,8.790000000000001,76.31,98470,3.41
2012,4,22,6,30,8.66,64.99,98520,3.54
2012,4,22,7,30,9.59,57.61,98560,3.63
2012,4,22,8,30,9.92,48,98560,3.74
2012,4,22,9,30,10.48,36.82,98600,3.5700000000000003
2012,4,22,10,30,11.53,36.09,98610,3.5500000000000003
2012,4,22,11,30,11.56,29.86,98650,3.75
2012,4,22,12,30,12.59,21.18,98640,4.0600000000000005
2012,4,22,13,30,11.78,12.98,98650,4.34
2012,4,22,14,30,13.05,9.42,98630,4.25
2012,4,22,15,30,13.22,6.82,98640,4.3
